id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob
16101,5823,Servei de Gestió Administrativa,Departament de Benestar Social i Família,Laura Veciana Martínez,Laura,Veciana,Martínez,8039,Barcelonès,Barcelona
18170,1599,Servei de Gestió Administrativa de Serveis i Programes Educatius,Departament d'Ensenyament,Marta Radigales Llin,Marta,Radigales,Llin,8021,Barcelonès,Barcelona
16579,6,Servei de Gestió Administrativa i Econòmica,Departament de la Presidència,Ricard Fàbrega Gimeno,Ricard,Fàbrega,Gimeno,8038,Barcelonès,Barcelona
3007,2803,Servei de Gestió Administrativa i Pressupostària,Departament de Salut,null,null,,,8005,Barcelonès,Barcelona
609,655,Servei de Gestió Administrativa i Règim interior,Departament de Governació i Relacions Institucionals,null,null,,,8010,Barcelonès,Barcelona
691,13760,Servei de Gestió Econòmica,Departament d'Interior,Montserrat Puchaes Estrany,Montserrat,Puchaes,Estrany,8009,Barcelonès,Barcelona
1131,1103,Servei de Gestió Econòmica,Departament d'Economia i Coneixement,M. Assumpció Folch Amills,M.,Assumpció Folch,Amills,8007,Barcelonès,Barcelona
4187,4163,Servei de Gestió Econòmica,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Dolors Domènech Fabregat,Dolors,Domènech,Fabregat,8007,Barcelonès,Barcelona
5840,5823,Servei de Gestió Econòmica,Departament de Benestar Social i Família,Oswald Vega Aguila,Oswald,Vega,Aguila,8039,Barcelonès,Barcelona
14110,6,Servei de Gestió Econòmica,Departament de la Presidència,Maria Sala i Castellà,Maria,,Sala,8002,Barcelonès,Barcelona
16064,3392,Servei de Gestió Econòmica,Departament de Territori i Sostenibilitat,Jose Manuel Vera Villaverde,Jose,Manuel Vera,Villaverde,8029,Barcelonès,Barcelona
18217,655,Servei de Gestió Econòmica,Departament de Governació i Relacions Institucionals,M. Rosa Martínez i González,M.,Rosa,Martínez,8003,Barcelonès,Barcelona
18302,15638,Servei de Gestió Econòmica,Departament d'Empresa i Ocupació,Ruth Bonet Millán,Ruth,Bonet,Millán,8008,Barcelonès,Barcelona
10470,1103,Servei de Gestió Econòmica (URV),Departament d'Economia i Coneixement,null,null,,,43003,Tarragonès,Tarragona
10493,1103,Servei de Gestió Econòmica (UdG),Departament d'Economia i Coneixement,null,null,,,17071,Gironès,Girona
8888,13760,Servei de Gestió Econòmica i Administrativa,Departament d'Interior,Isabel Morales i Rodríguez,Isabel,,Morales,8100,Vallès Oriental,Mollet del Vallès
16465,1103,Servei de Gestió Econòmica i Comptabilitat,Departament d'Economia i Coneixement,M. Creu Fernàndez i Gonzàlez,M.,Creu,Fernàndez,8010,Barcelonès,Barcelona
12163,13760,Servei de Gestió Econòmica i Contractació,Departament d'Interior,Antonio Castaño i Hernández,Antonio,,Castaño,8009,Barcelonès,Barcelona
16430,2221,Servei de Gestió Econòmica i Contractació,Departament de Cultura,Joan Muñoz i Casas,Joan,,Muñoz,8002,Barcelonès,Barcelona
13074,13760,Servei de Gestió Econòmica i Logística,Departament d'Interior,Francesc Xavier Moyes Font,Francesc,Xavier Moyes,Font,8029,Barcelonès,Barcelona
15574,13757,"Servei de Gestió Econòmica, Personal i Obres",Departament de Justícia,Miquel Buxeda Serra,Miquel,Buxeda,Serra,17002,Gironès,Girona
15575,13757,"Servei de Gestió Econòmica, Personal i Obres",Departament de Justícia,Montserrat Llaràs i Gesé,Montserrat,,Llaràs,25004,Segrià,Lleida
15576,13757,"Servei de Gestió Econòmica, Personal i Obres",Departament de Justícia,Sra. Anna M. Alcaraz Aguilar,Sra.,Anna M. Alcaraz,Aguilar,43002,Tarragonès,Tarragona
4480,4163,Servei de Gestió Forestal,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Carlos San Roman San Roman,Carlos,San Roman San,Roman,8017,Barcelonès,Barcelona
3653,3392,Servei de Gestió Jurídica,Departament de Territori i Sostenibilitat,Noemi Ferrer Vallés,Noemi,Ferrer,Vallés,8029,Barcelonès,Barcelona
3694,3392,Servei de Gestió Jurídica,Departament de Territori i Sostenibilitat,Maria Carme Muñoz Bonet,Maria,Carme Muñoz,Bonet,8015,Barcelonès,Barcelona
18286,3392,Servei de Gestió Patrimonial Immobiliària,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona
5095,13757,Servei de Gestió Penitenciària,Departament de Justícia,Jacqueline Anta Martínez,Jacqueline,Anta,Martínez,8009,Barcelonès,Barcelona
1627,1599,Servei de Gestió Pressupostària,Departament d'Ensenyament,Francisco Javier Navarro Morte,Francisco,Javier Navarro,Morte,8021,Barcelonès,Barcelona
16775,13757,Servei de Gestió Pressupostària,Departament de Justícia,Imma Baucells Casanovas,Imma,Baucells,Casanovas,8010,Barcelonès,Barcelona
16782,13757,Servei de Gestió Pressupostària,Departament de Justícia,Mia Campreciós Guitart,Mia,Campreciós,Guitart,8009,Barcelonès,Barcelona
16347,1103,Servei de Gestió Pressupostària en l'Àmbit de les Universitats,Departament d'Economia i Coneixement,Elisabet Rizo Rey (en funcions),Elisabet,Rizo Rey (en,funcions),8003,Barcelonès,Barcelona
11321,4163,Servei de Gestió Territorial,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Narcís Vila Duch,Narcís,Vila,Duch,17002,Gironès,Girona
11322,4163,Servei de Gestió Territorial,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Maria Reyes Rodríquez Casas,Maria,Reyes Rodríquez,Casas,25004,Segrià,Lleida
11323,4163,Servei de Gestió Territorial,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",null,null,,,43002,Tarragonès,Tarragona
11706,5823,Servei de Gestió Territorial a Barcelona,Departament de Benestar Social i Família,Gemma Ruiz i Fernàndez,Gemma,,Ruiz,8014,Barcelonès,Barcelona
11693,5823,Servei de Gestió Territorial a Girona,Departament de Benestar Social i Família,Carles Soler Casals,Carles,Soler,Casals,17002,Gironès,Girona
11696,5823,Servei de Gestió Territorial a Lleida,Departament de Benestar Social i Família,Antoni Reinoso Gil,Antoni,Reinoso,Gil,25007,Segrià,Lleida
11699,5823,Servei de Gestió Territorial a Tarragona,Departament de Benestar Social i Família,Eva Ferran Roig,Eva,Ferran,Roig,43002,Tarragonès,Tarragona
16470,1103,Servei de Gestió Tributària,Departament d'Economia i Coneixement,Víctor Pamias i Muñoz,Víctor,,Pamias,8010,Barcelonès,Barcelona
16476,1103,Servei de Gestió Tributària,Departament d'Economia i Coneixement,Lluís Camps i Sagué,Lluís,,Camps,17002,Gironès,Girona
16483,1103,Servei de Gestió Tributària,Departament d'Economia i Coneixement,null,null,,,25003,Segrià,Lleida
16490,1103,Servei de Gestió Tributària,Departament d'Economia i Coneixement,null,null,,,43002,Tarragonès,Tarragona
13675,4163,Servei de Gestió d'Ajuts i Organisme Pagador,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Núria de Pablo Sedano,Núria,de Pablo,Sedano,8007,Barcelonès,Barcelona
16106,13760,Servei de Gestió d'Emergències,Departament d'Interior,Montserrat Asunció Font Fabra,Montserrat,Asunció Font,Fabra,8009,Barcelonès,Barcelona
16801,1103,Servei de Gestió d'Immobles i Planificació,Departament d'Economia i Coneixement,Sonia Martínez Hernández,Sonia,Martínez,Hernández,8010,Barcelonès,Barcelona
1634,1599,Servei de Gestió d'Immobles i Règim Interior,Departament d'Ensenyament,Judith Arruebo Gallego,Judith,Arruebo,Gallego,8021,Barcelonès,Barcelona
11427,1599,Servei de Gestió d'Inversions,Departament d'Ensenyament,Laura Plana de Silva,Laura,Plana de,Silva,8021,Barcelonès,Barcelona
18176,1599,Servei de Gestió de Centres Privats,Departament d'Ensenyament,Isabel Fons Serrano,Isabel,Fons,Serrano,8021,Barcelonès,Barcelona
11426,1599,Servei de Gestió de Construccions Escolars,Departament d'Ensenyament,Maria Teresa Minguez Maso,Maria,Teresa Minguez,Maso,8021,Barcelonès,Barcelona
15272,1103,Servei de Gestió de Joc i Apostes,Departament d'Economia i Coneixement,Eduard Tiana Fontanillas,Eduard,Tiana,Fontanillas,8003,Barcelonès,Barcelona
574,655,Servei de Gestió de Llocs de Treball,Departament de Governació i Relacions Institucionals,M. Àngels Oliva  i Fàbregas,M.,Àngels,Oliva,8002,Barcelonès,Barcelona
11716,4163,Servei de Gestió de Recursos,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Francesc Crespo Climent,Francesc,Crespo,Climent,8017,Barcelonès,Barcelona
14185,3392,Servei de Gestió de Recursos,Departament de Territori i Sostenibilitat,null,null,,,8015,Barcelonès,Barcelona
7631,13757,Servei de Gestió de Recursos Econòmics,Departament de Justícia,Maria Josep  Llovet i Sebastià,Maria,Josep,Llovet,8010,Barcelonès,Barcelona
13343,13757,Servei de Gestió de Recursos Humans,Departament de Justícia,Jesús Plaza Gómez,Jesús,Plaza,Gómez,8009,Barcelonès,Barcelona
16429,2221,Servei de Gestió de Recursos Humans,Departament de Cultura,Cristina Jiménez i Antón,Cristina,,Jiménez,8002,Barcelonès,Barcelona
14104,13757,Servei de Gestió de Recursos Informàtics i de Telecomunicacions,Departament de Justícia,Francesc Xavier Aparicio Martínez,Francesc,Xavier Aparicio,Martínez,8003,Barcelonès,Barcelona
12266,13760,Servei de Gestió de Trànsit,Departament d'Interior,Lluís Serrano Sadurní,Lluís,Serrano,Sadurní,8009,Barcelonès,Barcelona
10471,1103,Servei de Gestió de la Recerca (URV),Departament d'Economia i Coneixement,null,null,,,43003,Tarragonès,Tarragona
17629,15638,Servei de Gestió de les Autoritzacions de Treball,Departament d'Empresa i Ocupació,null,null,,,8004,Barcelonès,Barcelona
16404,1599,Servei de Gestió del Coneixement,Departament d'Ensenyament,Rosa Maria Cama Soler,Rosa,Maria Cama,Soler,8021,Barcelonès,Barcelona
16396,1599,Servei de Gestió del Personal Docent,Departament d'Ensenyament,Laura Franco Minguell,Laura,Franco,Minguell,8021,Barcelonès,Barcelona
16086,13760,Servei de Gestió del Risc i Planificació,Departament d'Interior,Sonia Alpín Marín,Sonia,Alpín,Marín,8009,Barcelonès,Barcelona
11155,655,Servei de Gestió dels Fons de Cooperació i Estructurals,Departament de Governació i Relacions Institucionals,Seila Sancho i Sancho,Seila,,Sancho,8003,Barcelonès,Barcelona
11423,1599,Servei de Gestió dels Serveis a l'Alumnat,Departament d'Ensenyament,Jordi Puit Cases,Jordi,Puit,Cases,8021,Barcelonès,Barcelona
13065,13760,Servei de Gestió i Coordinació de Personal,Departament d'Interior,Begoña Vericat Beltrán,Begoña,Vericat,Beltrán,8029,Barcelonès,Barcelona
16800,1103,Servei de Gestió i Tramitació de Sinistres,Departament d'Economia i Coneixement,Cristina Mateu Pulido,Cristina,Mateu,Pulido,8010,Barcelonès,Barcelona
15803,13757,Servei de Laboratori Forense,Departament de Justícia,Maria Teresa Marron Moya,Maria,Teresa Marron,Moya,8110,Vallès Occidental,Montcada i Reixac
12303,1103,Servei de Llengua Catalana (UB),Departament d'Economia i Coneixement,null,null,,,8007,Barcelonès,Barcelona
16412,1599,Servei de Llengües Estrangeres,Departament d'Ensenyament,Maria Nieves Lorenzo Gales,Maria,Nieves Lorenzo,Gales,8021,Barcelonès,Barcelona
11352,1103,Servei de Llengües i Terminologia (UPC),Departament d'Economia i Coneixement,null,null,,,8034,Barcelonès,Barcelona
13341,13757,Servei de Medi Obert i Serveis Socials,Departament de Justícia,Joan Pere Queralt Beltran,Joan,Pere Queralt,Beltran,8009,Barcelonès,Barcelona
8709,15638,Servei de Mediació i Arbitratge,Departament d'Empresa i Ocupació,Isabel Garriga Braut,Isabel,Garriga,Braut,8018,Barcelonès,Barcelona
5078,13757,Servei de Mediació i Assessorament Tècnic,Departament de Justícia,Montserrat Cima i Mollet,Montserrat,,Cima,8075,Barcelonès,Barcelona
2981,2803,Servei de Medicina Preventiva,Departament de Salut,Joan Batalla i Clavell,Joan,,Batalla,8005,Barcelonès,Barcelona
16440,2221,Servei de Museus i Protecció de Béns Mobles,Departament de Cultura,Jusèp Maria Boya i Busquets,Jusèp,Maria,Boya,8002,Barcelonès,Barcelona
4859,15638,Servei de Negociació i Registres Laborals,Departament d'Empresa i Ocupació,Jordi Puiggalí Torrentó,Jordi,Puiggalí,Torrentó,8011,Barcelonès,Barcelona
15343,15638,Servei de Normativa i Procediment,Departament d'Empresa i Ocupació,Joaquim Bernat Vilaseca,Joaquim,Bernat,Vilaseca,8018,Barcelonès,Barcelona
11406,1599,Servei de Nòmines de Personal Docent,Departament d'Ensenyament,Berenguer Portabella Esquefa,Berenguer,Portabella,Esquefa,8021,Barcelonès,Barcelona
11408,1599,Servei de Pagament Delegat,Departament d'Ensenyament,Teresa Puig Mollet,Teresa,Puig,Mollet,8021,Barcelonès,Barcelona
15801,13757,Servei de Patologia Forense,Departament de Justícia,Josep Castellà i Garcia,Josep,,Castellà,8075,Barcelonès,Barcelona
16438,2221,Servei de Patrimoni Arquitectònic,Departament de Cultura,Elsa Ibar i Torras,Elsa,,Ibar,8002,Barcelonès,Barcelona
13324,13760,Servei de Personal,Departament d'Interior,Mònica Castells Cervelló,Mònica,Castells,Cervelló,8009,Barcelonès,Barcelona
13855,15638,Servei de Personal,Departament d'Empresa i Ocupació,Salvadora Sellas i Espel,Salvadora,,Sellas,8008,Barcelonès,Barcelona
16272,1103,Servei de Personal Acadèmic,Departament d'Economia i Coneixement,Laia Gabarró i Bartual (en funcions),Laia,Gabarró i Bartual (en,funcions),8003,Barcelonès,Barcelona
12398,1599,Servei de Personal Docent (Serveis Territorials a Barcelona Comarques),Departament d'Ensenyament,Francisco Torralba Carrión,Francisco,Torralba,Carrión,8010,Barcelonès,Barcelona
12402,1599,Servei de Personal Docent (Serveis Territorials a Girona),Departament d'Ensenyament,Carme Segovia Fernández,Carme,Segovia,Fernández,17002,Gironès,Girona
12403,1599,Servei de Personal Docent (Serveis Territorials a Lleida),Departament d'Ensenyament,Maria Dolors Ramírez Vila,Maria,Dolors Ramírez,Vila,25006,Segrià,Lleida
12404,1599,Servei de Personal Docent (Serveis Territorials a Tarragona),Departament d'Ensenyament,Isabel Esteve Molina,Isabel,Esteve,Molina,43003,Tarragonès,Tarragona
16904,1599,Servei de Personal Docent (Serveis Territorials a la Catalunya Central),Departament d'Ensenyament,Ma Carme Gutierrez Lopez,Ma,Carme Gutierrez,Lopez,8243,Bages,Manresa
12400,1599,Servei de Personal Docent (Serveis Territorials al Baix Llobregat),Departament d'Ensenyament,Xavier Vilalta Piferrer,Xavier,Vilalta,Piferrer,8980,Baix Llobregat,Sant Feliu de Llobregat
16419,1599,Servei de Personal Docent (Serveis Territorials al Maresme-Vallès Oriental),Departament d'Ensenyament,Maria de les Neus Cofré Blanco,Maria,de les Neus Cofré,Blanco,8301,Maresme,Mataró
12399,1599,Servei de Personal Docent (Serveis Territorials al Vallès Occidental ),Departament d'Ensenyament,Enric Trens Escudero,Enric,Trens,Escudero,8202,Vallès Occidental,Sabadell
1823,1599,Servei de Personal d'Administració i Serveis,Departament d'Ensenyament,Matias Rayo Trincado,Matias,Rayo,Trincado,8021,Barcelonès,Barcelona
3544,3392,Servei de Planejament i Estudis,Departament de Territori i Sostenibilitat,Santiago Ribas Domingo,Santiago,Ribas,Domingo,8029,Barcelonès,Barcelona
3661,3392,Servei de Planificació,Departament de Territori i Sostenibilitat,"Martí Bosch, Josep",Martí,"Bosch,",Josep,8029,Barcelonès,Barcelona
12273,2803,Servei de Planificació Farmacèutica,Departament de Salut,Maria José Gaspar Caro,Maria,José Gaspar,Caro,8007,Barcelonès,Barcelona
15231,15638,Servei de Planificació Turística,Departament d'Empresa i Ocupació,Clara Plana de Vila,Clara,Plana de,Vila,8008,Barcelonès,Barcelona
16186,3392,Servei de Planificació d'Habitatge i Sòl Residencial Associat a l'Habitatge Protegit,Departament de Territori i Sostenibilitat,Pilar Paricio Garcia,Pilar,Paricio,Garcia,8015,Barcelonès,Barcelona
6329,3392,Servei de Planificació de l'Entorn Natural,Departament de Territori i Sostenibilitat,Salvador Grau i Tort,Salvador,,Grau,8029,Barcelonès,Barcelona
18233,5823,Servei de Planificació i Avaluació Estratègica,Departament de Benestar Social i Família,Carme Correa i Gegundez,Carme,,Correa,,,
17630,15638,Servei de Planificació i Coordinació de les Autoritzacions de Treball,Departament d'Empresa i Ocupació,Xavier Cabau Paús,Xavier,Cabau,Paús,8004,Barcelonès,Barcelona
15021,13757,Servei de Planificació i Gestió de Recursos Humans,Departament de Justícia,Montserrat Lasso Sabater,Montserrat,Lasso,Sabater,8010,Barcelonès,Barcelona
14085,1103,Servei de Planificació i Gestió de la Recerca,Departament d'Economia i Coneixement,Àngela Bàguena i Maranges,Àngela,,Bàguena,8003,Barcelonès,Barcelona
13067,13760,Servei de Planificació i Intervenció Psicològica,Departament d'Interior,M. Dolors Jofré i Parera,M.,Dolors,Jofré,8009,Barcelonès,Barcelona
7629,13757,Servei de Planificació i Organització,Departament de Justícia,Marta Cirera Pujades,Marta,Cirera,Pujades,8010,Barcelonès,Barcelona
12305,1103,Servei de Planificació i Programació Pressupostària (UB),Departament d'Economia i Coneixement,null,null,,,8007,Barcelonès,Barcelona
18172,1599,Servei de Planificació i Retribucions,Departament d'Ensenyament,null,null,,,8021,Barcelonès,Barcelona
16357,13760,Servei de Planificació i Selecció de Recursos Humans,Departament d'Interior,Roser Martí Muñoz,Roser,Martí,Muñoz,8009,Barcelonès,Barcelona
15534,3392,Servei de Plans i Programes,Departament de Territori i Sostenibilitat,Francesc Xavier Carceller Roqué,Francesc,Xavier Carceller,Roqué,8029,Barcelonès,Barcelona
14540,1599,Servei de Plantilles i Programació de Personal Docent,Departament d'Ensenyament,Montserrat Albi Morillas,Montserrat,Albi,Morillas,8021,Barcelonès,Barcelona
16215,15638,Servei de Polítiques d'Igualtat en el Treball,Departament d'Empresa i Ocupació,Montserrat Poch Viñes,Montserrat,Poch,Viñes,8011,Barcelonès,Barcelona
11180,3392,Servei de Ports,Departament de Territori i Sostenibilitat,Francisco José Macias Amat,Francisco,José Macias,Amat,8005,Barcelonès,Barcelona
12021,13961,Servei de Premsa i Comunicació,Consell de l'Audiovisual de Catalunya (CAC),null,null,,,8029,Barcelonès,Barcelona
18232,5823,Servei de Pressupostos i Avaluació Econòmica,Departament de Benestar Social i Família,Raquel Gabarrón i García,Raquel,,Gabarrón,8039,Barcelonès,Barcelona
,,,,,,,,8039,Barcelonès,Barcelona
13977,15638,Servei de Pressupostos i Gestió Econòmica,Departament d'Empresa i Ocupació,Àlex Sobrepera i Murtra,Àlex,,Sobrepera,8019,Barcelonès,Barcelona
11684,5823,Servei de Prestacions,Departament de Benestar Social i Família,Júlia Pueyo,Júlia,,Pueyo,8039,Barcelonès,Barcelona
14416,5823,Servei de Prestacions Econòmiques i Subvencions,Departament de Benestar Social i Família,Ma. Pau Vidal-Folch de Balanzó,Ma.,Pau Vidal-Folch de,Balanzó,8001,Barcelonès,Barcelona
12154,13760,Servei de Prevenció,Departament d'Interior,Joan Gallart Olivé,Joan,Gallart,Olivé,8290,Vallès Occidental,Cerdanyola del Vallès
12988,4163,Servei de Prevenció d'Incendis Forestals,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Esteve Canyameres Ramoneda,Esteve,Canyameres,Ramoneda,8130,Vallès Occidental,Santa Perpètua de Mogoda
11028,1599,Servei de Prevenció de Riscos Laborals,Departament d'Ensenyament,Núria Casanellas Blasco,Núria,Casanellas,Blasco,8021,Barcelonès,Barcelona
11082,5823,Servei de Prevenció de Riscos Laborals,Departament de Benestar Social i Família,Albert Xavier Imaz i García,Albert,Xavier,Imaz,8039,Barcelonès,Barcelona
12866,13760,Servei de Prevenció de Riscos Laborals,Departament d'Interior,Núria Laseca Guardiola,Núria,Laseca,Guardiola,8009,Barcelonès,Barcelona
15022,13757,Servei de Prevenció de Riscos Laborals,Departament de Justícia,Manuel Fernández Montero,Manuel,Fernández,Montero,8009,Barcelonès,Barcelona
17559,3392,Servei de Prevenció de Riscos Laborals,Departament de Territori i Sostenibilitat,Montserrat Ros Gironès,Montserrat,Ros,Gironès,8029,Barcelonès,Barcelona
18252,4163,Servei de Prevenció de Riscos Laborals,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Mercè Enfedaque Iserte,Mercè,Enfedaque,Iserte,8007,Barcelonès,Barcelona
15198,1103,Servei de Prevenció de Riscos Laborals i Polítiques Sostenibles,Departament d'Economia i Coneixement,Glòria Moreno de Miguel,Glòria,Moreno de,Miguel,8007,Barcelonès,Barcelona
17430,4163,Servei de Prevenció en Salut Animal,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Iscle Selga Jorba,Iscle,Selga,Jorba,8007,Barcelonès,Barcelona
2230,2221,Servei de Prevenció i Règim Interior,Departament de Cultura,Maria Carmen Galimany Bonrepaux,Maria,Carmen Galimany,Bonrepaux,8002,Barcelonès,Barcelona
15640,3392,Servei de Procediments i Règim Disciplinari,Departament de Territori i Sostenibilitat,Mireia Turu Santigosa,Mireia,Turu,Santigosa,8015,Barcelonès,Barcelona
13066,13760,Servei de Processos Selectius,Departament d'Interior,Montserrat Ventura Insa,Montserrat,Ventura,Insa,8029,Barcelonès,Barcelona
11306,4163,Servei de Producció Agrícola,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jaume Boixadera Llobet,Jaume,Boixadera,Llobet,8007,Barcelonès,Barcelona
11682,5823,Servei de Programació,Departament de Benestar Social i Família,Maria José Baron Castellar,Maria,José Baron,Castellar,8039,Barcelonès,Barcelona
14190,3392,Servei de Programació de l'Habitatge Protegit,Departament de Territori i Sostenibilitat,Esther Llorens Nadal,Esther,Llorens,Nadal,8015,Barcelonès,Barcelona
14170,4163,Servei de Programació i Dinamització Rural,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Josep Ma. Martí Climent,Josep,Ma. Martí,Climent,8007,Barcelonès,Barcelona
5893,5823,Servei de Programació i Dinamització d'Activitats,Departament de Benestar Social i Família,Montserrat Suñol Cuní,Montserrat,Suñol,Cuní,8039,Barcelonès,Barcelona
6636,1103,Servei de Programació i Gestió Acadèmica (UPF),Departament d'Economia i Coneixement,null,null,,,8005,Barcelonès,Barcelona
10889,1103,Servei de Programació i Ordenació Universitària,Departament d'Economia i Coneixement,Montserrat Solé i San Millán,Montserrat,Solé i San,Millán,8003,Barcelonès,Barcelona
145,1103,Servei de Programes,Departament d'Economia i Coneixement,Olga Alay i Torrecilla,Olga,,Alay,8003,Barcelonès,Barcelona
11681,5823,Servei de Programes Sectorials,Departament de Benestar Social i Família,Roger Cuscó i Segarra,Roger,,Cuscó,8039,Barcelonès,Barcelona
15190,15638,Servei de Programes d'Inserció Laboral,Departament d'Empresa i Ocupació,Josep Anton Garriga,Josep,Anton,Garriga,8011,Barcelonès,Barcelona
11441,1599,Servei de Programes de Qualificació Professional Inicial,Departament d'Ensenyament,Rosa Solans Esparrica,Rosa,Solans,Esparrica,8021,Barcelonès,Barcelona
18187,1599,Servei de Programes i Projectes de Foment dels Ensenyaments Professionals,Departament d'Ensenyament,Fernando Castrillo Rey,Fernando,Castrillo,Rey,8021,Barcelonès,Barcelona
16219,15638,Servei de Programes per a la Diversitat,Departament d'Empresa i Ocupació,Maria Antònia López Sala,Maria,Antònia López,Sala,8011,Barcelonès,Barcelona
15535,3392,Servei de Projectes,Departament de Territori i Sostenibilitat,Antoni Sorolla Amat,Antoni,Sorolla,Amat,8029,Barcelonès,Barcelona
5830,5823,"Servei de Projectes, Obres i Equipaments",Departament de Benestar Social i Família,Rosario Manjón Doncel,Rosario,Manjón,Doncel,8039,Barcelonès,Barcelona
15440,5823,Servei de Promoció de l'Associacionisme i el Voluntariat,Departament de Benestar Social i Família,Eva Ribera i Sendra,Eva,,Ribera,8039,Barcelonès,Barcelona
18240,5823,Servei de Promoció de l'Autonomia Personal,Departament de Benestar Social i Família,Sergi Andreu Guiral i Alonso,Sergi,Andreu,Guiral,8039,Barcelonès,Barcelona
10368,15638,Servei de Promoció de l'Ocupació,Departament d'Empresa i Ocupació,Eduardo Luzárraga Alonso de Ilera,Eduardo,Luzárraga Alonso de,Ilera,8019,Barcelonès,Barcelona
11314,4163,Servei de Promoció de la Qualitat Agroalimentària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Montserrat Doménech Montagut,Montserrat,Doménech,Montagut,8007,Barcelonès,Barcelona
18674,2803,Servei de Promoció de la Seguretat del i la Pacient,Departament de Salut,Fernando Álava Cano,Fernando,Álava,Cano,8028,Barcelonès,Barcelona
16448,2221,Servei de Promoció i Dinamització,Departament de Cultura,Eulàlia Jardí i Soler,Eulàlia,,Jardí,8001,Barcelonès,Barcelona
3480,3392,Servei de Protecció de la Legalitat Urbanística,Departament de Territori i Sostenibilitat,Marc Darder Solé,Marc,Darder,Solé,8029,Barcelonès,Barcelona
16166,13760,Servei de Protecció de la Seguretat Ciutadana,Departament d'Interior,Maria Paz Martí González,Maria,Paz Martí,González,8009,Barcelonès,Barcelona
18269,4163,Servei de Protecció dels Recursos Marins,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Rosario Allué Puyuelo,Rosario,Allué,Puyuelo,8029,Barcelonès,Barcelona
577,655,Servei de Provisió,Departament de Governació i Relacions Institucionals,M. Àngels Mor i Gras,M.,Àngels,Mor,8002,Barcelonès,Barcelona
14541,1599,Servei de Provisió de Llocs de Treball Docents,Departament d'Ensenyament,Dolors Sardà Font,Dolors,Sardà,Font,8021,Barcelonès,Barcelona
252,1103,Servei de Publicacions (UAB),Departament d'Economia i Coneixement,null,null,,,8193,Vallès Occidental,Cerdanyola del Vallès
169,1103,Servei de Publicacions (UB),Departament d'Economia i Coneixement,null,null,,,8028,Barcelonès,Barcelona
10492,1103,Servei de Publicacions (UdG),Departament d'Economia i Coneixement,null,null,,,17071,Gironès,Girona
6481,3392,Servei de Qualificació Ambiental,Departament de Territori i Sostenibilitat,Maria Josep Sarrias Galcerán,Maria,Josep Sarrias,Galcerán,8029,Barcelonès,Barcelona
10367,15638,Servei de Qualificació Professional,Departament d'Empresa i Ocupació,M. Isabel Gutiérrez Corrales,M.,Isabel Gutiérrez,Corrales,8019,Barcelonès,Barcelona
11251,2803,Servei de Qualitat Assistencial i Acreditació,Departament de Salut,Lluïsa López i Viñas,Lluïsa,,López,8028,Barcelonès,Barcelona
18347,15638,Servei de Qualitat Turística,Departament d'Empresa i Ocupació,null,null,,,8008,Barcelonès,Barcelona
13118,15638,Servei de Qualitat del Subministrament Elèctric,Departament d'Empresa i Ocupació,Josep Maria Montagut i Freixas,Josep,Maria,Montagut,8018,Barcelonès,Barcelona
16478,1103,Servei de Recaptació,Departament d'Economia i Coneixement,Miquel Serra i Teixidor,Miquel,,Serra,17002,Gironès,Girona
16485,1103,Servei de Recaptació,Departament d'Economia i Coneixement,Jaume Carnicé Reñé,Jaume,Carnicé,Reñé,25003,Segrià,Lleida
16492,1103,Servei de Recaptació,Departament d'Economia i Coneixement,Salvador Forés Gomis,Salvador,Forés,Gomis,43002,Tarragonès,Tarragona
16502,1103,Servei de Recaptació Executiva,Departament d'Economia i Coneixement,Dolors Gonzàlez Riscos,Dolors,Gonzàlez,Riscos,8010,Barcelonès,Barcelona
377,1103,Servei de Recerca (UPF),Departament d'Economia i Coneixement,null,null,,,8002,Barcelonès,Barcelona
2392,2221,Servei de Recerca i Protecció,Departament de Cultura,Verònica Guarch i Llop,Verònica,,Guarch,8001,Barcelonès,Barcelona
12728,655,"Servei de Recerca, Documentació i Publicacions",Departament de Governació i Relacions Institucionals,null,null,,,8010,Barcelonès,Barcelona
