id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob,iddep-scraped
12278,2803,Secció de Control de la Fabricació i la Distribució de Medicaments,Departament de Salut,null,null,,,8007,Barcelonès,Barcelona,12274
12277,2803,Secció de Control de la Recerca i de la Farmacovigilància,Departament de Salut,Teresa Martí i Guixà,Teresa,,Martí,8007,Barcelonès,Barcelona,12274
15819,15638,Secció de Control i Inspecció de Polítiques Actives,Departament d'Empresa i Ocupació,Daniel Barceló Capdet,Daniel,Barceló,Capdet,8019,Barcelonès,Barcelona,15815
18262,4163,Secció de Controls i Condicionalitat,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Blanca Masvidal Calpe,Blanca,Masvidal,Calpe,8007,Barcelonès,Barcelona,18260
12172,13760,Secció de Convocatòries,Departament d'Interior,Yolanda Parra Luque,Yolanda,Parra,Luque,8009,Barcelonès,Barcelona,16357
16757,2221,Secció de Cooperació Bibliotecària,Departament de Cultura,null,null,,,8001,Barcelonès,Barcelona,2350
10033,15638,Secció de Cooperatives,Departament d'Empresa i Ocupació,Agusti Bataller Pares,Agusti,Bataller,Pares,8004,Barcelonès,Barcelona,10028
2609,6,Secció de Coordinació Administrativa,Departament de la Presidència,Georgina Maresma Olivella,Georgina,Maresma,Olivella,8950,Baix Llobregat,Esplugues de Llobregat,2608
4490,4163,Secció de Coordinació Administrativa,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Ma. Teresa Mendoza Prario,Ma.,Teresa Mendoza,Prario,8029,Barcelonès,Barcelona,18267
14315,2221,Secció de Coordinació Museística i Protecció de Béns Mobles,Departament de Cultura,Joan Rosàs Reverté,Joan,Rosàs,Reverté,8002,Barcelonès,Barcelona,16440
15464,4163,Secció de Coordinació Operativa,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Maria Pilar Rodríguez Martínez,Maria,Pilar Rodríguez,Martínez,8348,Maresme,Cabrils,4430
14323,2221,Secció de Coordinació Territorial de Biblioteques,Departament de Cultura,Margarida Mallol i Torrent,Margarida,,Mallol,8001,Barcelonès,Barcelona,2350
16712,15638,Secció de Coordinació d'Oficines de Treball Zona Baix Llobregat,Departament d'Empresa i Ocupació,null,null,,,8019,Barcelonès,Barcelona,19055
16709,15638,Secció de Coordinació d'Oficines de Treball Zona Barcelonès,Departament d'Empresa i Ocupació,null,null,,,8019,Barcelonès,Barcelona,19055
16718,15638,Secció de Coordinació d'Oficines de Treball Zona Vallès Occidental,Departament d'Empresa i Ocupació,null,null,,,8019,Barcelonès,Barcelona,19054
16715,15638,Secció de Coordinació d'Oficines de Treball Zona Vallès Oriental,Departament d'Empresa i Ocupació,null,null,,,8019,Barcelonès,Barcelona,19054
16727,15638,Secció de Coordinació d'Oficines de Treball de Girona,Departament d'Empresa i Ocupació,null,null,,,17002,Gironès,Girona,13988
16724,15638,Secció de Coordinació d'Oficines de Treball de Lleida,Departament d'Empresa i Ocupació,null,null,,,25007,Segrià,Lleida,13989
16721,15638,Secció de Coordinació d'Oficines de Treball de Tarragona,Departament d'Empresa i Ocupació,null,null,,,43004,Tarragonès,Tarragona,13990
17350,2803,Secció de Coordinació i Seguiment (Servei Regional a Barcelona),Departament de Salut,Raquel Arpa i Cuadrado,Raquel,,Arpa,8005,Barcelonès,Barcelona,16690
17372,2803,Secció de Coordinació i Seguiment (Servei Regional a Girona),Departament de Salut,Lluís Aragonès i Martin,Lluís,,Aragonès,17002,Gironès,Girona,17369
16649,2803,Secció de Coordinació i Seguiment (Servei Regional a Lleida),Departament de Salut,Marta Michans i Barrabés,Marta,,Michans,25006,Segrià,Lleida,16645
17367,2803,Secció de Coordinació i Seguiment (Servei Regional a la Catalunya Central),Departament de Salut,null,null,,,8241,Bages,Manresa,16864
17393,2803,Secció de Coordinació i Seguiment (Servei Regional del Camp de Tarragona),Departament de Salut,Sebastià Armengol i Gili,Sebastià,,Armengol,43002,Tarragonès,Tarragona,17390
16354,13760,Secció de Desenvolupament Tecnològic,Departament d'Interior,Jordi Vidal Carreras,Jordi,Vidal,Carreras,8290,Vallès Occidental,Cerdanyola del Vallès,12165
18171,1599,Secció de Despeses de Serveis i Programes Educatius,Departament d'Ensenyament,null,null,,,8021,Barcelonès,Barcelona,18170
13332,13757,Secció de Difusió i Coneixement,Departament de Justícia,Carme Iriondo Vallejo,Carme,Iriondo,Vallejo,8009,Barcelonès,Barcelona,13328
15345,15638,Secció de Difusió i Promoció,Departament d'Empresa i Ocupació,Maria Jesús Sarrà Boix,Maria,Jesús Sarrà,Boix,8018,Barcelonès,Barcelona,5657
14420,655,Secció de Disseny i Programes,Departament de Governació i Relacions Institucionals,null,null,,,8010,Barcelonès,Barcelona,14418
6272,3392,Secció de Documentació,Departament de Territori i Sostenibilitat,Catalina Elsa Gomila i Portella,Catalina,Elsa,Gomila,8029,Barcelonès,Barcelona,12100
15105,6,Secció de Documentació i Publicacions,Departament de la Presidència,Maria Lluïsa Berasategui Dolcet,Maria,Lluïsa Berasategui,Dolcet,8950,Baix Llobregat,Esplugues de Llobregat,2604
7607,15638,Secció de Formació,Departament d'Empresa i Ocupació,Juan Barea Ropero,Juan,Barea,Ropero,8924,Barcelonès,Santa Coloma de Gramenet,4965
7609,15638,Secció de Formació,Departament d'Empresa i Ocupació,vacant,vacant,,,8080,Vallès Occidental,Sabadell,4967
7611,15638,Secció de Formació,Departament d'Empresa i Ocupació,Ana M. Molina San Miguel,Ana,M. Molina San,Miguel,8022,Barcelonès,Barcelona,4969
7612,15638,Secció de Formació,Departament d'Empresa i Ocupació,M. Teresa Chaparro Giro,M.,Teresa Chaparro,Giro,43007,Tarragonès,Tarragona,4971
7613,15638,Secció de Formació,Departament d'Empresa i Ocupació,Carmen Peña Delgado,Carmen,Peña,Delgado,17190,Gironès,Salt,4973
7614,15638,Secció de Formació,Departament d'Empresa i Ocupació,Marià Díez i Rodríguez,Marià,,Díez,25003,Segrià,Lleida,4975
12480,15638,Secció de Formació,Departament d'Empresa i Ocupació,Elisabet Sánchez Buitrago,Elisabet,Sánchez,Buitrago,8980,Baix Llobregat,Sant Feliu de Llobregat,12477
12482,15638,Secció de Formació,Departament d'Empresa i Ocupació,Luis García-Cervigón García-Cervigón,Luis,García-Cervigón,García-Cervigón,8907,Barcelonès,L'Hospitalet de Llobregat,12478
10370,15638,Secció de Formació Ocupacional,Departament d'Empresa i Ocupació,M. José Barón Castellar,M.,José Barón,Castellar,8019,Barcelonès,Barcelona,10367
9799,13760,Secció de Formació en Protecció Civil,Departament d'Interior,Maria Rosa Calvo Santos,Maria,Rosa Calvo,Santos,8100,Vallès Oriental,Mollet del Vallès,18810
15341,15638,Secció de Formació i Educació,Departament d'Empresa i Ocupació,Rosario Arcas Martí,Rosario,Arcas,Martí,8018,Barcelonès,Barcelona,5659
12731,655,Secció de Formació i d'Assistència a la Selecció,Departament de Governació i Relacions Institucionals,null,null,,,8010,Barcelonès,Barcelona,14119
16803,15638,Secció de Generació,Departament d'Empresa i Ocupació,Carolina Costa Carreras,Carolina,Costa,Carreras,8018,Barcelonès,Barcelona,13117
2266,2221,Secció de Gestió,Departament de Cultura,Maria Dèlia Roselló i Iglesias,Maria,Dèlia,Roselló,8036,Barcelonès,Barcelona,2264
2269,2221,Secció de Gestió,Departament de Cultura,Catalina Parra i Romero,Catalina,,Parra,17004,Gironès,Girona,2267
2273,2221,Secció de Gestió,Departament de Cultura,Jaume Montfort i Samà,Jaume,,Montfort,25002,Segrià,Lleida,2271
2278,2221,Secció de Gestió,Departament de Cultura,null,null,,,43003,Tarragonès,Tarragona,2275
2283,2221,Secció de Gestió,Departament de Cultura,Núria Pegueroles Ferré,Núria,Pegueroles,Ferré,43500,Baix Ebre,Tortosa,2281
2391,2221,Secció de Gestió,Departament de Cultura,Eva Cànovas i Carrasco,Eva,,Cànovas,8001,Barcelonès,Barcelona,16447
17631,15638,Secció de Gestió,Departament d'Empresa i Ocupació,null,null,,,8004,Barcelonès,Barcelona,17629
11308,4163,Secció de Gestió Agrícola,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Carles Chico Clua,Carles,Chico,Clua,25198,Segrià,Lleida,11306
17460,6,Secció de Gestió Documental,Departament de la Presidència,null,null,,,17002,Gironès,Girona,17458
716,13760,Secció de Gestió Documental i Arxiu,Departament d'Interior,M. Antònia Balsells i Font,M.,Antònia,Balsells,8009,Barcelonès,Barcelona,13325
17563,3392,Secció de Gestió Documental i Arxiu,Departament de Territori i Sostenibilitat,Maria Assumpció Sardà Vilardaga,Maria,Assumpció Sardà,Vilardaga,8029,Barcelonès,Barcelona,9737
13080,13760,Secció de Gestió Econòmica,Departament d'Interior,Isabel de Palol Agustí,Isabel,de Palol,Agustí,8029,Barcelonès,Barcelona,13074
7639,13757,"Secció de Gestió Econòmica, Obres i Manteniment",Departament de Justícia,Neus Batalla Pascual,Neus,Batalla,Pascual,8075,Barcelonès,Barcelona,15556
15560,13757,"Secció de Gestió Econòmica, Obres i Manteniment",Departament de Justícia,Elena Galobardes Imbernón,Elena,Galobardes,Imbernón,8009,Barcelonès,Barcelona,15554
15582,13757,"Secció de Gestió Econòmica, Obres i Manteniment",Departament de Justícia,Núria Ferrer Ribas,Núria,Ferrer,Ribas,17002,Gironès,Girona,15574
15583,13757,"Secció de Gestió Econòmica, Obres i Manteniment",Departament de Justícia,José Miguel Oliva Maestre,José,Miguel Oliva,Maestre,25004,Segrià,Lleida,15575
15584,13757,"Secció de Gestió Econòmica, Obres i Manteniment",Departament de Justícia,Ferran Gràcia Ramirez,Ferran,Gràcia,Ramirez,43002,Tarragonès,Tarragona,15576
15577,13757,"Secció de Gestió Econòmica, Personal i Obres",Departament de Justícia,Esteve Barrios Figueres,Esteve,Barrios,Figueres,43500,Baix Ebre,Tortosa,11902
15212,13760,Secció de Gestió Patrimonial,Departament d'Interior,Carme Planas Boixader,Carme,Planas,Boixader,8009,Barcelonès,Barcelona,708
11182,3392,Secció de Gestió Portuària,Departament de Territori i Sostenibilitat,Juan Vaz Cedillo,Juan,Vaz,Cedillo,8005,Barcelonès,Barcelona,11180
692,13760,Secció de Gestió Pressupostària,Departament d'Interior,Margarita Ramos Romero,Margarita,Ramos,Romero,8009,Barcelonès,Barcelona,691
12261,13760,Secció de Gestió Pressupostària,Departament d'Interior,Miquel Àngel Salvador Arqués,Miquel,Àngel Salvador,Arqués,8009,Barcelonès,Barcelona,12258
14189,3392,Secció de Gestió Pressupostària,Departament de Territori i Sostenibilitat,Maria Isabel Garde Igual,Maria,Isabel Garde,Igual,8015,Barcelonès,Barcelona,18643
14423,655,Secció de Gestió Pressupostària i Personal,Departament de Governació i Relacions Institucionals,null,null,,,8010,Barcelonès,Barcelona,609
9741,3392,Secció de Gestió Tècnica d'Edificis,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona,9738
13013,4163,Secció de Gestió d'Espais Naturals,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Eduard Parés Español,Eduard,Parés,Español,8017,Barcelonès,Barcelona,4476
11425,1599,Secció de Gestió de Beques i Ajuts,Departament d'Ensenyament,Elisabeth de la Fuente Ramos,Elisabeth,de la Fuente,Ramos,8021,Barcelonès,Barcelona,11423
6459,13757,Secció de Gestió de Centres Educatius,Departament de Justícia,M. Teresa Clavaguera i Viñals,M.,Teresa,Clavaguera,8009,Barcelonès,Barcelona,16781
11418,1599,Secció de Gestió de Centres Públics,Departament d'Ensenyament,Magí Puig i Serra,Magí,,Puig,8021,Barcelonès,Barcelona,11416
698,13760,Secció de Gestió de Personal,Departament d'Interior,Gemma Clarisó Sabanés,Gemma,Clarisó,Sabanés,8009,Barcelonès,Barcelona,13324
4203,4163,Secció de Gestió de Personal,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",María José Jiménez Cisneros Sistaré,María,José Jiménez Cisneros,Sistaré,8007,Barcelonès,Barcelona,4202
1712,1599,Secció de Gestió de Personal Docent (Serveis Territorials a Barcelona Comarques),Departament d'Ensenyament,Maria Isabel Zamora Santos,Maria,Isabel Zamora,Santos,8010,Barcelonès,Barcelona,12398
1727,1599,Secció de Gestió de Personal Docent (Serveis Territorials a Girona),Departament d'Ensenyament,M. Dolors Alemany i Burch,M.,Dolors,Alemany,17002,Gironès,Girona,12402
1761,1599,Secció de Gestió de Personal Docent (Serveis Territorials a Tarragona),Departament d'Ensenyament,Maria Assumpció Grabiel Bosch,Maria,Assumpció Grabiel,Bosch,43003,Tarragonès,Tarragona,12404
16911,1599,Secció de Gestió de Personal Docent (Serveis Territorials a la Catalunya Central),Departament d'Ensenyament,null,null,,,8243,Bages,Manresa,16904
12407,1599,Secció de Gestió de Personal Docent (Serveis Territorials a les Terres de l'Ebre),Departament d'Ensenyament,Cinta Cardona Benet,Cinta,Cardona,Benet,43500,Baix Ebre,Tortosa,12405
1744,1599,Secció de Gestió de Personal Docent (Serveis Territorials a lleida),Departament d'Ensenyament,Joan Bartra Bara,Joan,Bartra,Bara,25006,Segrià,Lleida,12403
1684,1599,Secció de Gestió de Personal Docent (Serveis Territorials al Baix Llobregat),Departament d'Ensenyament,Maria Àngels Castellet Torné,Maria,Àngels Castellet,Torné,8980,Baix Llobregat,Sant Feliu de Llobregat,12400
16424,1599,Secció de Gestió de Personal Docent (Serveis Territorials al Maresme-Vallès Oriental),Departament d'Ensenyament,Carles Olive Cura,Carles,Olive,Cura,8301,Maresme,Mataró,16419
1666,1599,Secció de Gestió de Personal Docent (Serveis Territorials al Vallès Occidental),Departament d'Ensenyament,null,null,,,8202,Vallès Occidental,Sabadell,12399
3518,3392,Secció de Gestió de Plans Comarcals de Muntanya,Departament de Territori i Sostenibilitat,Agustí Abdón Andrés Teixidó,Agustí,Abdón Andrés,Teixidó,8007,Barcelonès,Barcelona,3513
15545,5823,Secció de Gestió de Prestacions,Departament de Benestar Social i Família,Carme Llonch Fontanet,Carme,Llonch,Fontanet,8001,Barcelonès,Barcelona,14416
17459,6,Secció de Gestió de Recursos,Departament de la Presidència,null,null,,,17002,Gironès,Girona,17458
14318,2221,Secció de Gestió de Recursos Econòmics i Contractació,Departament de Cultura,Maite Palau i Miñana,Maite,,Palau,8002,Barcelonès,Barcelona,2328
5013,13757,Secció de Gestió de Recursos Humans,Departament de Justícia,Montserrat Calderon Bofill,Montserrat,Calderon,Bofill,8010,Barcelonès,Barcelona,15021
11246,2803,Secció de Gestió de Recursos Humans,Departament de Salut,Marta Carrera i Alcazar,Marta,,Carrera,8028,Barcelonès,Barcelona,2838
12171,13760,Secció de Gestió de Recursos Humans,Departament d'Interior,Montserrat Llorach Boladeras,Montserrat,Llorach,Boladeras,8009,Barcelonès,Barcelona,12170
16103,5823,Secció de Gestió de Recursos i Subvencions,Departament de Benestar Social i Família,Ascensió Soto Mezquita,Ascensió,Soto,Mezquita,8039,Barcelonès,Barcelona,5913
15262,2803,Secció de Gestió de Serveis,Departament de Salut,Fedra Adsuar Ardíaca,Fedra,Adsuar,Ardíaca,8028,Barcelonès,Barcelona,15260
14522,1599,Secció de Gestió de Serveis Administratius,Departament d'Ensenyament,Margarida Morera de la Vall Albacete,Margarida,Morera de la Vall,Albacete,8021,Barcelonès,Barcelona,11390
16446,2221,Secció de Gestió de la Col·lecció,Departament de Cultura,Rafael Repiso i Repiso,Rafael,,Repiso,8001,Barcelonès,Barcelona,2350
12268,13760,Secció de Gestió del Centre d'Informació Viària de Catalunya,Departament d'Interior,null,null,,,8009,Barcelonès,Barcelona,12266
11412,1599,Secció de Gestió del Pagament Delegat,Departament d'Ensenyament,Abel España López,Abel,España,López,8021,Barcelonès,Barcelona,11408
13069,13760,Secció de Gestió del Personal,Departament d'Interior,M. Núria Iglesias Xifra,M.,Núria Iglesias,Xifra,8029,Barcelonès,Barcelona,13065
14538,1599,Secció de Gestió del Personal Interí Docent,Departament d'Ensenyament,M. Àngela Puig Forcada,M.,Àngela Puig,Forcada,8021,Barcelonès,Barcelona,16396
1824,1599,Secció de Gestió del Personal d'Administració i Serveis,Departament d'Ensenyament,Rosa Mengual Alexandri,Rosa,Mengual,Alexandri,8021,Barcelonès,Barcelona,1823
12269,13760,Secció de Gestió del Trànsit,Departament d'Interior,null,null,,,8003,Barcelonès,Barcelona,12266
12262,13760,Secció de Gestió dels Ingressos i de Recaptació,Departament d'Interior,M. Montserrat Pérez Magdaleno,M.,Montserrat Pérez,Magdaleno,8009,Barcelonès,Barcelona,12258
3428,3392,Secció de Gestió i Administració de Personal,Departament de Territori i Sostenibilitat,Montserrat Drou Morillo,Montserrat,Drou,Morillo,8029,Barcelonès,Barcelona,3424
13976,15638,Secció de Gestió i Administració de Recursos Humans,Departament d'Empresa i Ocupació,Sandra Peña Labadia,Sandra,Peña,Labadia,8019,Barcelonès,Barcelona,13974
16439,2221,Secció de Gestió i Administració del Centre de Restauració de Béns Mobles de Catalunya,Departament de Cultura,Maria Duran i Jordà,Maria,,Duran,8197,Sant Cugat del Vallès,Valldoreix,15157
11477,2221,Secció de Gestió i Control Pressupostari,Departament de Cultura,Montserrat Ruiz i Poza,Montserrat,,Ruiz,8002,Barcelonès,Barcelona,16430
2251,2221,Secció de Gestió i Informació,Departament de Cultura,Victòria Jorba i Maimir,Victòria,,Jorba,8002,Barcelonès,Barcelona,2250
16162,13760,Secció de Gestió i Planificació Horària,Departament d'Interior,Xavier Bonsom Belart,Xavier,Bonsom,Belart,8029,Barcelonès,Barcelona,16158
15818,15638,Secció de Justificació de Recursos,Departament d'Empresa i Ocupació,Olga Carreño Goma,Olga,Carreño,Goma,8019,Barcelonès,Barcelona,15815
15810,13757,Secció de Laboratori Forense,Departament de Justícia,null,null,,,8110,Vallès Occidental,Montcada i Reixac,15803
17351,2803,Secció de Laboratori de Salut Pública (Servei Regional a Barcelona),Departament de Salut,null,null,,,8005,Barcelonès,Barcelona,16690
17375,2803,Secció de Laboratori de Salut Pública (Servei Regional a Girona),Departament de Salut,Joana Pardos i Bosch,Joana,,Pardos,17004,Gironès,Girona,17369
17368,2803,Secció de Laboratori de Salut Pública (Servei Regional a la Catalunya Central),Departament de Salut,null,null,,,8241,Bages,Manresa,16864
17394,2803,Secció de Laboratori de Salut Pública (Servei Regional al Camp de Tarragona),Departament de Salut,Clara Yustes i Miranda,Clara,,Yustes,43002,Tarragonès,Tarragona,17390
2897,2803,Secció de Laboratori de Salut Pública (Servei Regional de Lleida),Departament de Salut,Antoni Gelonch i Borràs,Antoni,,Gelonch,25006,Segrià,Lleida,16645
5863,5823,Secció de Logística i Serveis Generals,Departament de Benestar Social i Família,Jordi Cabanes i Orriols,Jordi,,Cabanes,8039,Barcelonès,Barcelona,5860
15108,6,Secció de Manteniment i Prevenció,Departament de la Presidència,David Flavià Esplandiu,David,Flavià,Esplandiu,8950,Baix Llobregat,Esplugues de Llobregat,15104
8897,13760,Secció de Manteniment i Subministraments,Departament d'Interior,Joan Morera i Borrell,Joan,,Morera,8100,Vallès Oriental,Mollet del Vallès,8888
18174,1599,"Secció de Manteniment, Inventari, Instal·lacions i Edificacions Escolars Prefabricades",Departament d'Ensenyament,Luis Ramos de Rioja,Luis,Ramos de,Rioja,8021,Barcelonès,Barcelona,11426
15342,15638,Secció de Mediació,Departament d'Empresa i Ocupació,Irene Puig Campreciós,Irene,Puig,Campreciós,8018,Barcelonès,Barcelona,8709
5439,15638,Secció de Metrologia,Departament d'Empresa i Ocupació,Antoni Alcaide i Gavilà,Antoni,,Alcaide,8011,Barcelonès,Barcelona,5436
10412,3392,Secció de Millors Tècniques Disponibles,Departament de Territori i Sostenibilitat,Albert Avellaneda i Bargués,Albert,,Avellaneda,8029,Barcelonès,Barcelona,6481
4224,4163,Secció de Modernització Agrària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Isabel Cavero Mir,Isabel,Cavero,Mir,25004,Segrià,Lleida,4293
4257,4163,Secció de Modernització Agrària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Eugènia Arenas Ylla,Eugènia,Arenas,Ylla,8018,Barcelonès,Barcelona,17703
4287,4163,Secció de Modernització Agrària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Josep Ardèvol Gironès,Josep,Ardèvol,Gironès,43002,Tarragonès,Tarragona,4334
4328,4163,Secció de Modernització Agrària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jordi Serra Coma,Jordi,Serra,Coma,17002,Gironès,Girona,4263
16366,13760,Secció de Normativa i Informes,Departament d'Interior,Meritxell Claverol Guiu,Meritxell,Claverol,Guiu,8009,Barcelonès,Barcelona,12173
11688,5823,Secció de Nòmines,Departament de Benestar Social i Família,Maria del Mar Fernández i Sánchez,Maria,del Mar,Fernández,8039,Barcelonès,Barcelona,11684
11409,1599,Secció de Nòmines de Professorat,Departament d'Ensenyament,María Carmen Martínez Boqué,María,Carmen Martínez,Boqué,8021,Barcelonès,Barcelona,11406
13684,4163,Secció de Nòmines i Pressupost,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Ma. Àngels Díez Bravo,Ma.,Àngels Díez,Bravo,8007,Barcelonès,Barcelona,4202
18263,4163,Secció de Pagaments,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Frederic Giráldez Puvill,Frederic,Giráldez,Puvill,8007,Barcelonès,Barcelona,18260
16353,13760,Secció de Parc Mòbil,Departament d'Interior,Julio Vázquez Escribano,Julio,Vázquez,Escribano,8290,Vallès Occidental,Cerdanyola del Vallès,12165
5859,5823,Secció de Patrimoni,Departament de Benestar Social i Família,Maria Isabel Illa Saún,Maria,Isabel Illa,Saún,8039,Barcelonès,Barcelona,5856
4706,15638,Secció de Patrimoni i Règim Interior,Departament d'Empresa i Ocupació,Josep Manel Soneiro Montero,Josep,Manel Soneiro,Montero,8019,Barcelonès,Barcelona,13980
12265,13760,Secció de Personal i Retribucions,Departament d'Interior,null,null,,,8009,Barcelonès,Barcelona,12259
17678,13760,Secció de Personal i Règim Interior,Departament d'Interior,Jesús Ángel Gutiérrez Miranda,Jesús,Ángel Gutiérrez,Miranda,8100,Vallès Oriental,Mollet del Vallès,8888
18270,4163,Secció de Pesca i Marisqueig,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jordi Rodon Peris,Jordi,Rodon,Peris,8029,Barcelonès,Barcelona,18268
3663,3392,Secció de Planejament,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona,3661
3545,3392,Secció de Planejament d'Infraestructures,Departament de Territori i Sostenibilitat,Joaquim Colom Perpiñà,Joaquim,Colom,Perpiñà,8029,Barcelonès,Barcelona,3544
9724,3392,Secció de Planejament de Serveis de Transport,Departament de Territori i Sostenibilitat,Maria José Del Blanco Pérez,Maria,José Del Blanco,Pérez,8029,Barcelonès,Barcelona,16054
18275,4163,Secció de Planificació,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jorge Heras Dolader,Jorge,Heras,Dolader,8017,Barcelonès,Barcelona,4480
6943,2803,Secció de Planificació Lingüística,Departament de Salut,Jordi Pere i Mas,Jordi,,Pere,8028,Barcelonès,Barcelona,2816
18261,4163,Secció de Planificació de Campanyes,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Ana Isabel Aguilar Torrubiano,Ana,Isabel Aguilar,Torrubiano,8007,Barcelonès,Barcelona,18259
14322,2221,Secció de Planificació i Cooperació,Departament de Cultura,Assumpta Carbonell Trulls,Assumpta,Carbonell,Trulls,8001,Barcelonès,Barcelona,2350
5853,5823,Secció de Planificació i Provisió de Llocs de Treball,Departament de Benestar Social i Família,Xavier López López,Xavier,López,López,8039,Barcelonès,Barcelona,5846
16091,13760,Secció de Plans d'Emergència,Departament d'Interior,Sònia Sánchez Ortiz,Sònia,Sánchez,Ortiz,8009,Barcelonès,Barcelona,16086
6331,3392,Secció de Plans i Projectes,Departament de Territori i Sostenibilitat,Pilar Vendrell Sales,Pilar,Vendrell,Sales,8029,Barcelonès,Barcelona,6329
16161,13760,Secció de Plantilles i Ocupació,Departament d'Interior,Mònica Guillén Schwarz,Mònica,Guillén,Schwarz,8029,Barcelonès,Barcelona,13065
1628,1599,Secció de Pressupost i Comptabilitat,Departament d'Ensenyament,Magdalena Grau Figueras,Magdalena,Grau,Figueras,8021,Barcelonès,Barcelona,1627
2823,2803,Secció de Pressupostos,Departament de Salut,null,null,,,8028,Barcelonès,Barcelona,2822
3446,3392,Secció de Pressupostos,Departament de Territori i Sostenibilitat,null,null,,,8029,Barcelonès,Barcelona,16064
5841,5823,Secció de Pressupostos,Departament de Benestar Social i Família,Ester Pérez Casas,Ester,Pérez,Casas,8039,Barcelonès,Barcelona,18232
4190,4163,Secció de Pressupostos i Comptabilitat,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",null,null,,,8007,Barcelonès,Barcelona,4187
12166,13760,Secció de Pressupostos i Contractació,Departament d'Interior,Martín Hernández Sánchez,Martín,Hernández,Sánchez,8009,Barcelonès,Barcelona,12163
10379,15638,Secció de Prestacions de la Renda Mínima d'Inserció,Departament d'Empresa i Ocupació,Josep Anton Garriga,Josep,Anton,Garriga,8011,Barcelonès,Barcelona,15190
16356,13760,Secció de Prevenció Operativa,Departament d'Interior,Carles Noguera Pola,Carles,Noguera,Pola,8290,Vallès Occidental,Cerdanyola del Vallès,12154
16355,13760,Secció de Prevenció Tècnica,Departament d'Interior,null,null,,,8290,Vallès Occidental,Cerdanyola del Vallès,12154
11722,4163,Secció de Prevenció d'Incendis Forestals,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",José Ángel Terés Blanco,José,Ángel Terés,Blanco,8130,Vallès Occidental,Santa Perpètua de Mogoda,12988
17305,2803,Secció de Prevenció de Malalties Cròniques,Departament de Salut,null,null,,,8005,Barcelonès,Barcelona,14088
11255,2803,Secció de Prevenció de Malalties Infeccioses,Departament de Salut,Luis Carlos Urbiztondo Perdices,Luis,Carlos Urbiztondo,Perdices,8005,Barcelonès,Barcelona,2981
11030,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Alejandro Egea Latorre,Alejandro,Egea,Latorre,8202,Vallès Occidental,Sabadell,1666
11031,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Juana González Porcel,Juana,González,Porcel,8980,Baix Llobregat,Sant Feliu de Llobregat,1684
11032,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Mònica Ros Vilanova,Mònica,Ros,Vilanova,8010,Barcelonès,Barcelona,1712
11033,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Jordi Collell Güell,Jordi,Collell,Güell,17002,Gironès,Girona,1727
11034,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Carme Riu Riu,Carme,Riu,Riu,25006,Segrià,Lleida,1744
11035,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Néstor Porqueras Bargalló,Néstor,Porqueras,Bargalló,43003,Tarragonès,Tarragona,1761
12408,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,null,null,,,43500,Baix Ebre,Tortosa,12397
16425,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Alonso Barbancho Garcia,Alonso,Barbancho,Garcia,8301,Maresme,Mataró,16424
16907,1599,Secció de Prevenció de Riscos Laborals,Departament d'Ensenyament,Antoni Farran Vall,Antoni,Farran,Vall,8243,Bages,Manresa,16911
